"RatingID";"CustomerID";"ProductID";"Rating"
1408;3504;1587;0
1409;3409;3278;1
1410;1734;950;1
1411;631;397;4
1412;669;2175;4
1413;2110;2294;2
1414;4810;1044;3
1415;3435;2696;0
1416;2874;2132;2
1417;1399;1769;5
1418;2145;701;4
1419;2610;4173;3
1420;3523;4180;5
1421;795;2817;0
1422;296;525;0
1423;1351;3885;1
1424;1778;4418;0
1425;4626;1768;0
1426;1738;2642;5
1427;3660;4102;5
1428;3645;3827;0
1429;2503;3468;5
1430;4011;1812;5
1431;2700;2620;5
1432;120;1194;5
1433;1716;3658;1
1434;3354;2941;4
1435;2807;3193;3
1436;3454;2362;1
1437;2135;3590;0
1438;1972;226;0
1439;3983;3758;4
1440;3009;4532;4
1441;2448;1843;0
1442;4381;2762;0
1443;3337;2895;1
1444;3830;4754;5
1445;4691;83;3
1446;3469;3955;2
1447;1515;3382;1
1448;2872;453;5
1449;1111;127;3
1450;1911;1584;5
1451;2460;2499;5
1452;2692;3051;1
1453;3265;2674;2
1454;4712;2043;1
1455;4615;4416;3
1456;150;1850;1
1457;2087;581;4
1458;3562;2463;4
1459;3091;4883;0
1460;4248;2122;1
1461;2199;1857;3
1462;1756;197;5
1463;3955;1261;2
1464;1173;3989;3
1465;776;3948;2
1466;2979;3600;0
1467;1009;4734;5
1468;3182;4510;5
1469;1506;1916;1
1470;2158;2757;5
1471;943;657;0
1472;4262;2741;3
1473;4528;3273;5
1474;1258;3022;4
1475;3870;3616;1
1476;4310;1756;2
1477;3633;3031;2
1478;1096;4108;4
1479;3011;1093;1
1480;837;4909;3
1481;1449;4251;4
1482;3009;4745;3
1483;4745;1424;3
1484;3246;3747;4
1485;4252;1285;2
1486;1929;4905;2
1487;1098;1796;4
1488;1426;4933;1
1489;3018;3285;1
1490;2501;3539;3
1491;3691;4843;4
1492;15;2982;5
1493;4888;1278;4
1494;4447;2519;2
1495;1525;162;1
1496;2246;3406;5
1497;3165;1602;5
1498;4820;1775;3
1499;3185;4407;0
1500;534;2045;2
1501;1081;458;5
1502;2179;4517;0
1503;811;893;4
1504;4380;417;3
1505;4719;1724;0
1506;4847;2488;1
1507;1476;71;4
1508;4447;1740;2
1509;4064;615;0
1510;525;3024;5
1511;877;860;0
1512;4357;4334;2
1513;3438;1352;2
1514;1970;2029;0
1515;1079;127;3
1516;1211;1471;4
1517;1949;1357;1
1518;3400;803;5
1519;1097;4211;5
1520;4580;1575;1
1521;1993;4514;0
1522;1645;3480;3
1523;3039;2791;4
1524;2979;4553;1
1525;2701;4410;4
1526;3917;582;1
1527;1551;2254;3
1528;1345;554;5
1529;603;487;2
1530;1442;4301;4
1531;3991;74;2
1532;3648;3374;2
1533;1408;2114;1
1534;4023;611;0
1535;3964;2254;3
1536;4926;1733;0
1537;190;1949;2
1538;2604;4646;3
1539;330;270;2
1540;88;2086;2
1541;4618;1890;0
1542;4512;360;5
1543;1437;4527;4
1544;4635;1181;3
1545;3098;3055;5
1546;4625;640;4
1547;810;1608;2
1548;4898;2632;5
1549;4709;1502;3
1550;3553;4971;5
1551;1587;1346;2
1552;3618;3961;1
1553;1538;3039;4
1554;2691;4692;5
1555;1729;4979;5
1556;1468;747;4
1557;1045;605;0
1558;1507;2803;2
1559;4821;2238;2
1560;3431;1389;3
1561;659;47;1
1562;4287;2438;3
1563;642;3235;1
1564;1406;4578;0
1565;4992;706;5
1566;1557;1163;2
1567;2354;277;1
1568;3093;4280;0
1569;105;4490;1
1570;3280;4126;3
1571;3289;1763;2
1572;2658;3535;0
1573;3389;653;4
1574;3739;4597;2
1575;3823;2187;4
1576;4277;1707;5
1577;2355;4696;2
1578;4086;1241;4
1579;2018;620;5
1580;4526;284;2
1581;2103;3607;3
1582;2473;3379;5
1583;3480;3541;5
1584;514;1202;4
1585;4523;655;1
1586;1429;972;2
1587;301;346;2
1588;1754;4956;4
1589;1118;1702;5
1590;4584;4300;0
1591;286;4241;4
1592;2284;1593;5
1593;2037;2943;0
1594;1775;411;1
1595;437;297;2
1596;3739;1226;2
1597;980;1444;4
1598;4287;4193;2
1599;1223;3707;0
1600;3255;1645;0
1601;3120;4450;4
1602;3798;791;2
1603;4017;958;4
1604;4994;1009;3
1605;1873;3377;1
1606;4742;1616;0
1607;2123;1197;0
1608;3461;2563;2
1609;4066;2531;1
1610;3459;3610;5
1611;577;1739;0
1612;2061;4667;4
1613;3834;3027;3
1614;1467;1867;3
1615;1371;2601;3
1616;2708;889;4
1617;2621;1588;4
1618;1324;4240;0
1619;2355;1735;2
1620;3180;3849;0
1621;9;3552;2
1622;1305;4523;4
1623;3931;886;4
1624;213;3105;0
1625;1441;1994;3
1626;1185;1000;5
1627;4902;4664;4
1628;451;3900;5
1629;2120;3508;2
1630;4952;3085;2
1631;3910;4960;3
1632;4148;3146;1
1633;290;135;5
1634;665;1428;1
1635;4799;3474;3
1636;3994;4383;2
1637;1068;2056;2
1638;3762;2259;3
1639;2731;743;2
1640;1957;2337;2
1641;451;2422;4
1642;2981;2134;0
1643;131;1380;5
1644;858;4202;2
1645;1496;3253;5
1646;3747;4909;5
1647;2830;1396;0
1648;3303;247;4
1649;3871;728;3
1650;1013;3430;5
1651;1702;323;4
1652;2534;2584;1
1653;2974;1726;2
1654;4878;604;2
1655;4623;2831;2
1656;490;2255;4
1657;3394;3857;3
1658;2946;2986;5
1659;4054;2833;3
1660;2131;875;4
1661;3561;2182;1
1662;730;3570;3
1663;3789;906;5
1664;3850;1312;1
1665;3009;1756;0
1666;3644;4618;5
1667;2098;1797;1
1668;3472;2896;5
1669;4226;957;1
1670;296;2264;3
1671;536;4590;2
1672;1613;458;3
1673;3347;4439;5
1674;4347;2786;0
1675;1208;2937;5
1676;2509;307;5
1677;3224;492;5
1678;1760;229;1
1679;3701;259;3
1680;2342;2286;3
1681;4933;743;4
1682;4588;4014;1
1683;248;1206;4
1684;3659;27;2
1685;2064;3411;5
1686;4882;2422;5
1687;1729;4694;0
1688;3857;998;4
1689;4108;4911;1
1690;3450;1809;0
1691;4334;1727;0
1692;345;2179;1
1693;125;4054;3
1694;2932;2238;0
1695;2677;3597;5
1696;4322;2963;1
1697;1114;3659;5
1698;3147;458;4
1699;2064;3482;3
1700;4417;2603;2
1701;4281;3209;0
1702;4642;835;0
1703;1035;4332;4
1704;2093;1727;5
1705;4850;211;0
1706;134;1746;0
1707;3830;497;0
1708;4411;592;1
1709;4468;678;5
1710;237;1852;3
1711;1370;4110;2
1712;3431;4862;2
1713;1119;4528;1
1714;571;3421;5
1715;2824;1373;3
1716;3018;1653;2
1717;1455;4713;3
1718;4815;1285;3
1719;4851;3987;1
1720;470;4518;4
1721;1273;373;5
1722;1451;2327;3
1723;927;2345;4
1724;653;3817;2
1725;1785;1889;3
1726;3628;3614;5
1727;2674;4498;3
1728;1294;785;0
1729;1631;3293;5
1730;4788;3103;4
1731;152;3686;0
1732;3714;2332;3
1733;1102;764;1
1734;244;2144;1
1735;3810;127;0
1736;3256;138;3
1737;3262;3196;2
1738;796;911;2
1739;3025;1356;0
1740;3800;163;3
1741;298;3603;1
1742;1156;3412;5
1743;3005;385;2
1744;662;618;1
1745;2263;2863;4
1746;4982;2102;5
1747;3640;811;1
1748;843;208;1
1749;3499;1014;4
1750;1518;589;2
1751;1034;1014;3
1752;4284;1921;4
1753;1247;2779;3
1754;973;4396;0
1755;415;2794;3
1756;3726;799;0
1757;1004;2073;1
1758;2864;2219;3
1759;4423;2946;0
1760;3885;1816;5
1761;4087;246;1
1762;2064;3776;2
1763;2150;1813;2
1764;3878;375;3
1765;3421;4793;3
1766;1468;1612;0
1767;3157;672;4
1768;1528;3424;0
1769;1843;2631;4
1770;3492;4020;0
1771;3148;2023;2
1772;2811;3426;3
1773;882;3306;0
1774;3814;4818;2
1775;2443;2085;0
1776;329;638;3
1777;3222;689;0
1778;2447;4688;4
1779;1234;4052;1
1780;4383;552;0
1781;385;627;4
1782;2224;447;1
1783;1716;771;0
1784;2333;2922;3
1785;4698;2358;4
1786;4428;983;4
1787;2698;4035;3
1788;2360;152;3
1789;2286;2831;4
1790;4832;4979;4
1791;4645;3956;0
1792;3589;2933;2
1793;4520;1584;2
1794;4353;3268;2
1795;754;906;2
1796;2997;721;2
1797;4094;2948;3
1798;1371;1105;1
1799;2281;2425;4
1800;828;3281;2
1801;476;1716;1
1802;4821;883;0
1803;2266;2098;3
1804;1856;4461;5
1805;3069;4035;5
1806;1518;811;0
1807;812;1453;2
1808;2645;17;2
1809;381;3757;2
1810;2697;2517;1
1811;2423;2480;1
1812;1916;4843;5
1813;2173;4012;0
1814;1471;2147;5
1815;63;3210;5
1816;2289;4370;2
1817;785;4499;3
1818;3895;3624;5
1819;2870;3487;3
1820;3143;2057;1
1821;4127;824;2
1822;4477;1779;4
1823;646;2020;1
1824;323;1975;3
1825;4997;1884;5
1826;1329;2505;0
1827;4645;4343;4
1828;3760;2791;2
1829;4485;2428;3
1830;1341;3720;3
1831;3160;4577;0
1832;225;753;2
1833;3280;1012;4
1834;1082;816;5
1835;4936;532;3
1836;2177;32;5
1837;2584;1600;0
1838;2313;1873;1
1839;924;976;4
1840;534;4872;4
1841;982;1890;1
1842;800;602;1
1843;373;494;5
1844;3770;748;4
1845;3728;2161;3
1846;592;4365;5
1847;971;429;2
1848;2731;74;0
1849;4105;1990;3
1850;1738;852;0
1851;2551;2335;3
1852;4701;3266;5
1853;4597;4768;3
1854;2703;4223;4
1855;1988;3481;4
1856;1347;4389;5
1857;2996;2913;5
1858;413;2660;0
1859;1988;3317;5
1860;4392;2135;5
1861;2061;622;1
1862;4038;4800;2
1863;2520;2193;2
1864;4547;3753;4
1865;535;4608;1
1866;4942;2343;0
1867;2581;4432;3
1868;2385;1339;4
1869;4965;812;4
1870;40;1439;5
1871;3535;3977;2
1872;4432;2392;0
1873;1278;2080;5
1874;4578;842;0
1875;3704;401;4
1876;3187;316;3
1877;42;3273;2
1878;3862;4118;5
1879;2161;1129;0
1880;371;904;4
1881;1019;3640;0
1882;234;4002;2
1883;1936;1440;2
1884;4490;1179;4
1885;1879;2621;2
1886;447;1774;1
1887;4621;287;3
1888;4368;4205;2
1889;520;3865;3
1890;4227;2269;0
1891;3448;374;2
1892;4117;2942;3
1893;4156;4207;0
1894;4931;763;5
1895;1225;4495;0
1896;3099;2918;3
1897;3129;311;1
1898;4124;2934;0
1899;2731;3742;5
1900;2561;4451;3
1901;3746;3237;2
1902;2738;2709;2
1903;4821;3738;0
1904;4369;2120;2
1905;1945;1748;2
1906;3816;3421;5
1907;4281;4293;2
1908;1411;2406;5
1909;511;189;2
1910;4311;1754;0
1911;2163;189;2
1912;386;3891;4
1913;4486;2983;2
1914;4535;3831;1
1915;2190;2124;2
1916;3136;1112;0
1917;457;1221;2
1918;2334;1147;4
1919;3458;1906;3
1920;2398;2756;3
1921;471;4390;2
1922;3850;1865;0
1923;4851;3345;3
1924;4771;2536;1
1925;3398;226;4
1926;3423;4037;3
1927;1384;2940;2
1928;1670;1535;5
1929;2410;2624;3
1930;4936;4633;2
1931;4037;2739;2
1932;3097;536;4
1933;3238;983;3
1934;2014;3551;0
1935;71;1447;3
1936;3362;4107;1
1937;2423;4139;3
1938;502;1648;1
1939;3761;449;1
1940;2017;709;0
1941;2597;2872;0
1942;2723;2579;2
1943;3916;156;0
1944;1144;3315;3
1945;3353;324;1
1946;4820;1420;3
1947;780;2367;3
1948;632;326;5
1949;4463;1001;1
1950;4180;977;4
1951;4982;3303;5
1952;1823;2638;5
1953;2465;2430;1
1954;71;4885;0
1955;382;4415;1
1956;138;2143;1
1957;1998;601;0
1958;1768;432;2
1959;3305;575;1
1960;825;4534;0
1961;1332;3664;5
1962;1888;531;3
1963;2293;1823;0
1964;2028;3424;0
1965;1692;642;0
1966;2108;2765;0
1967;2954;4450;5
1968;1028;2447;4
1969;3604;1581;4
1970;195;1114;1
1971;345;1572;5
1972;4168;2785;5
1973;1095;2812;1
1974;4977;1847;4
1975;150;4689;2
1976;4111;812;1
1977;3365;4107;4
1978;841;178;1
1979;3480;1117;2
1980;3035;834;0
1981;2530;600;5
1982;945;4638;1
1983;2929;2331;4
1984;3221;1067;0
1985;2609;2938;5
1986;2050;2592;3
1987;1201;1600;1
1988;1285;3081;5
1989;1264;683;2
1990;189;1697;2
1991;544;1119;4
1992;4221;2182;2
1993;4652;920;5
1994;2384;3133;2
1995;4664;4539;4
1996;523;3530;1
1997;3671;1296;3
1998;2074;525;0
1999;2557;541;1
2000;1457;3720;2
2001;3421;1176;1
2002;4150;1233;4
2003;3802;3190;0
2004;913;195;3
2005;2303;2175;3
2006;4916;2290;5
2007;3484;385;2
2008;1936;2137;3
2009;1538;386;2
2010;4207;3989;0
2011;4802;1774;3
2012;3623;4868;3
2013;3633;2263;0
2014;2937;2931;1
2015;1500;172;0
2016;2386;3731;4
2017;3079;1789;4
2018;854;4761;2
2019;4301;4926;2
2020;3452;1932;1
2021;1323;2866;5
2022;3498;606;1
2023;908;2540;5
2024;2862;152;4
2025;406;3751;2
2026;701;1046;0
2027;231;1092;0
2028;2423;2631;5
2029;975;1331;4
2030;4537;2286;4
2031;4140;2630;2
2032;4309;3906;3
2033;4690;4467;1
2034;2214;2543;4
2035;4344;3466;1
2036;3446;1536;2
2037;387;1393;5
2038;192;2434;4
2039;2749;1270;5
2040;1181;3024;2
2041;1117;945;0
2042;4824;2886;3
2043;1381;995;2
2044;3173;1020;0
2045;1756;1533;3
2046;2041;4044;4
2047;304;4508;0
2048;4260;3998;1
2049;687;1176;1
2050;378;1751;5
2051;3493;4328;5
2052;765;1350;5
2053;4599;4537;2
2054;3937;1211;1
2055;4149;1864;2
2056;4990;1678;2
2057;4739;1698;2
2058;2714;4549;3
2059;205;1514;0
2060;2922;1968;5
2061;3678;1557;2
2062;1194;106;1
2063;3139;3316;1
2064;2916;3410;1
2065;1299;2386;5
2066;4778;3096;2
2067;3393;4076;0
2068;3135;4578;3
2069;1737;4933;2
2070;2546;3193;1
2071;2559;371;5
2072;2140;931;5
2073;1079;3879;4
2074;2819;3900;4
2075;1425;3982;5
2076;915;3245;5
2077;3348;3080;0
2078;1979;1514;3
2079;4913;309;3
2080;2664;3090;2
2081;4965;345;3
2082;1060;1050;1
2083;166;4350;1
2084;1162;3310;3
2085;2284;841;1
2086;4496;1722;0
2087;4831;4744;0
2088;4198;2965;3
2089;952;1404;4
2090;3171;1518;3
2091;2766;1029;0
2092;1432;4918;0
2093;888;653;5
2094;2345;4884;5
2095;3607;3818;3
2096;1034;619;0
2097;3809;4646;4
2098;3518;332;2
2099;3664;2619;4
2100;3524;2285;5
2101;3052;4449;5
2102;4724;3275;4
2103;3304;4784;3
2104;2645;2260;2
2105;4955;3818;3
2106;1544;1755;4
2107;3337;1781;4
2108;517;3151;3
2109;1094;1504;2
2110;1182;2697;5
2111;560;4515;5
2112;2808;2937;4
2113;1782;765;0
2114;4346;4031;5
2115;4990;3639;1
2116;4439;1586;3
2117;1611;3309;0
2118;3077;4414;4
2119;4246;37;3
2120;4843;409;0
2121;1286;1360;0
2122;3555;1956;3
2123;3705;588;3
2124;2720;2727;4
2125;105;1219;0
2126;3684;1229;0
2127;1320;706;5
2128;2354;1040;4
2129;3697;2279;3
2130;3372;385;0
2131;3090;1360;4
2132;2609;1461;0
2133;686;2870;5
2134;2809;519;1
2135;4626;2455;3
2136;4420;2765;4
2137;4618;2028;1
2138;2028;3409;3
2139;517;3403;4
2140;4484;1251;3
2141;749;1440;3
2142;4299;2571;0
2143;3208;1293;4
2144;4669;1850;5
2145;1592;3912;5
2146;3744;4749;2
2147;1827;4837;0
2148;1675;1734;1
2149;4134;4050;3
2150;4084;2457;1
2151;362;4155;5
2152;369;2343;2
2153;3917;3435;3
2154;1917;1120;3
2155;2517;3390;1
2156;4297;220;3
2157;4907;193;4
2158;4900;64;3
2159;4682;1653;3
2160;534;709;2
2161;1358;4794;4
2162;2636;2723;1
2163;4169;542;5
2164;706;939;3
2165;1162;3380;1
2166;502;4550;5
2167;2592;2654;4
2168;2251;4924;4
2169;3992;4373;5
2170;4422;3396;2
2171;3456;571;3
2172;4328;2698;5
2173;2142;1210;1
2174;2875;4408;5
2175;4408;1727;2
2176;4600;4670;4
2177;4864;3241;2
2178;2233;3311;4
2179;756;226;2
2180;1978;24;5
2181;231;3053;1
2182;876;3891;5
2183;1727;1555;2
2184;1462;4894;2
2185;3469;3356;0
2186;3332;638;2
2187;2661;4560;5
2188;3573;2473;5
2189;3511;4664;5
2190;2311;3050;4
2191;429;592;4
2192;4295;1801;2
2193;3750;3384;3
2194;1180;1964;3
2195;3120;3557;1
2196;1041;1780;3
2197;1436;368;4
2198;2893;706;5
2199;2475;3599;3
2200;4430;4922;3
2201;367;4214;5
2202;1255;143;3
2203;4865;1342;3
2204;2874;3509;5
2205;4364;2152;0
2206;263;4337;4
2207;4730;1296;4
2208;4623;4367;0
2209;579;2364;3
2210;4353;1919;5
2211;1972;3161;3
2212;410;874;0
2213;3651;1219;3
2214;1635;4364;5
2215;3162;4610;1
2216;275;779;1
2217;991;3460;1
2218;2844;2716;2
2219;2479;3858;1
2220;4355;3895;4
2221;2438;4592;4
2222;2218;3233;4
2223;3137;3643;5
2224;4166;816;1
2225;3497;4538;2
2226;1391;4812;2
2227;1129;4791;3
2228;4074;1301;2
2229;287;3781;4
2230;4162;4284;0
2231;1105;2701;4
2232;1760;2394;3
2233;1699;741;2
2234;3167;3386;4
2235;4329;2718;5
2236;2820;1566;4
2237;1228;2430;2
2238;4316;2547;1
2239;4157;3457;1
2240;1467;2203;5
2241;852;31;4
2242;617;2494;2
2243;2376;236;4
2244;4045;3531;5
2245;4107;530;0
2246;1315;4378;2
2247;4031;1074;0
2248;2301;3344;1
2249;2944;29;5
2250;600;3631;3
2251;2348;1966;0
2252;1138;4701;2
2253;1165;794;1
2254;3052;3899;1
2255;4259;893;4
2256;3392;1156;3
2257;2129;280;4
2258;3219;612;2
2259;2428;1738;3
2260;432;1650;2
2261;3093;4497;0
2262;567;2110;1
2263;3042;3755;2
2264;1000;2423;0
2265;3105;515;5
2266;2065;3525;2
2267;4392;2713;0
2268;3311;2403;5
2269;4268;3248;3
2270;3964;3424;3
2271;1125;2897;4
2272;1536;4360;3
2273;717;1900;2
2274;548;244;0
2275;790;2012;0
2276;4520;3727;3
2277;4110;852;0
2278;1511;779;5
2279;1410;1834;4
2280;715;4114;4
2281;4009;4059;2
2282;1609;2137;3
2283;3675;3146;4
2284;1427;4662;5
2285;4230;3575;3
2286;1694;3680;3
2287;1905;3395;1
2288;2781;2305;1
2289;2505;1628;0
2290;4380;1820;0
2291;2995;4770;3
2292;1230;659;1
2293;761;756;4
2294;1333;4733;0
2295;2856;4416;1
2296;1065;4531;4
2297;4110;455;4
2298;277;4733;5
2299;577;1694;4
2300;311;4657;3
2301;960;3917;4
2302;2950;4911;1
2303;955;129;3
2304;880;386;3
2305;1541;4018;4
2306;2869;4794;2
2307;1316;2200;5
2308;3647;4033;5
2309;3642;956;1
2310;1370;4195;4
2311;2086;4286;1
2312;4030;1430;4
2313;1031;2020;2
2314;2158;4628;0
2315;4855;1152;5
2316;3675;337;5
2317;4957;2558;0
2318;4262;3233;1
2319;917;2133;5
2320;1943;2372;1
2321;2911;1475;3
2322;4259;4399;4
2323;3768;1135;2
2324;3090;1561;0
2325;4347;4873;0
2326;3104;211;3
2327;2994;1981;2
2328;3604;3187;2
2329;2055;4259;2
2330;2416;1823;3
2331;4282;2718;0
2332;621;520;0
2333;4306;1880;0
2334;211;23;4
2335;4411;2609;2
2336;4471;4388;3
2337;4573;4071;0
2338;2979;4520;0
2339;4900;4732;0
2340;3146;1603;0
2341;182;645;4
2342;1838;3475;0
2343;2522;39;5
2344;2662;2700;1
2345;3545;4846;5
2346;4105;2507;2
2347;1355;1364;2
2348;4604;2055;4
2349;4745;1127;5
2350;1609;3779;4
2351;269;4998;3
2352;1706;3311;2
2353;3181;1434;1
2354;2372;2460;1
2355;4487;2988;1
2356;2084;2856;0
2357;3406;1994;1
2358;3992;1182;2
2359;3870;3193;5
2360;2463;2286;4
2361;1499;2396;4
2362;2801;3202;3
2363;4555;1549;0
2364;4543;4890;1
2365;3904;2953;2
2366;1632;1911;1
2367;3502;441;3
2368;2662;4062;1
2369;1059;361;1
2370;1719;706;2
2371;2282;4333;2
2372;1596;2215;4
2373;569;4172;4
2374;3800;1291;4
2375;1680;3988;1
2376;4283;88;4
2377;2742;4233;1
2378;633;4682;3
2379;4187;1382;2
2380;1412;2393;3
2381;1003;4814;0
2382;2067;1704;0
2383;1567;4556;0
2384;3724;1758;1
2385;185;20;2
2386;888;4332;3
2387;1779;3482;1
2388;484;146;3
2389;2089;2259;2
2390;4105;2;3
2391;456;4096;1
2392;4236;3194;1
2393;101;2218;1
2394;4426;3;4
2395;1637;4996;0
2396;3071;3301;5
2397;4176;869;2
2398;4537;1941;5
2399;83;1676;2
2400;467;1625;3
2401;1007;4894;3
2402;3650;419;0
2403;735;2333;4
2404;1977;3750;1
2405;4136;2990;4
2406;2527;123;3
2407;3619;4272;3
2408;423;1249;2
2409;1931;3483;1
2410;3771;4332;5
2411;239;130;2
2412;46;2139;5
2413;4772;2291;1
2414;4543;3632;3
2415;552;3439;3
2416;2148;2091;4
2417;1530;2902;3
2418;4241;1043;2
2419;4059;4568;0
2420;4380;1655;0
2421;4928;3232;2
2422;4561;2473;2
2423;1530;1722;3
2424;4559;1974;1
2425;1337;4297;2
2426;1405;1334;0
2427;3264;2012;1
2428;1699;3469;4
2429;99;1551;2
2430;112;2781;5
2431;3949;1553;3
2432;190;3394;1
2433;96;1736;2
2434;2860;992;0
2435;3605;408;3
2436;3656;1430;0
2437;2748;3175;1
2438;2791;3551;5
2439;602;138;0
2440;2327;1109;4
2441;401;1302;0
2442;3968;3380;4
2443;1799;3274;4
2444;1891;2536;4
2445;3692;2615;4
2446;784;2636;1
2447;1683;3085;1
2448;2408;3041;0
2449;201;4098;5
2450;3088;3005;4
2451;5000;1738;4
2452;1200;967;5
2453;1557;1144;5
2454;2965;3364;0
2455;1640;2178;3
2456;1902;4091;0
2457;752;1608;3
2458;1349;4404;1
2459;242;2234;2
2460;4949;1841;3
2461;1799;4923;5
2462;4305;4200;5
2463;1209;1293;5
2464;1751;3151;2
2465;3215;1723;4
2466;4398;241;2
2467;4564;2699;3
2468;2705;2126;0
2469;2979;4872;1
2470;1309;2342;0
2471;1578;2877;0
2472;2171;1327;0
2473;255;228;5
2474;3335;3234;2
2475;1560;2374;3
2476;1127;1600;2
2477;728;1009;5
2478;4339;1150;2
2479;2644;2246;5
2480;4730;536;4
2481;3639;4991;5
2482;3731;4698;3
2483;2379;453;1
2484;2831;1934;2
2485;3173;4623;2
2486;1448;4446;3
2487;2704;3882;1
2488;888;504;4
2489;338;2886;2
2490;4895;1422;5
2491;1073;846;2
2492;2610;4979;1
2493;4279;3631;4
2494;1226;1826;0
2495;1433;4329;3
2496;4765;4064;3
2497;2914;484;3
2498;2361;3021;2
2499;1740;2251;1
2500;1601;21;1
2501;3783;3510;1
2502;3964;1680;2
2503;921;1548;0
2504;1047;2196;1
2505;4884;2513;4
2506;4211;2648;5
2507;1994;2751;2
2508;3070;3186;2
2509;1987;2558;3
2510;2851;3587;2
2511;117;539;3
2512;1031;2724;0
2513;2702;1146;4
2514;4971;1381;3
2515;1872;3259;3
2516;2120;1774;5
2517;4602;4092;3
2518;3479;2853;5
2519;3642;4630;4
2520;3209;979;5
2521;1270;2067;1
2522;3378;1616;5
2523;4460;2713;5
2524;1988;47;3
2525;2365;1278;5
2526;1829;2498;3
2527;625;2609;0
2528;3338;1837;1
2529;978;1813;3
2530;3587;1186;5
2531;3477;173;3
2532;4110;1572;3
2533;4009;3600;1
2534;2687;3974;0
2535;1802;1845;2
2536;3447;181;3
2537;4105;3773;3
2538;1839;288;5
2539;1065;2508;2
2540;2214;113;1
2541;4027;113;2
2542;3342;3947;4
2543;2448;3371;5
2544;3902;95;0
2545;3877;1171;0
2546;4597;1388;1
2547;139;1838;1
2548;2930;2717;2
2549;3772;723;1
2550;1915;2837;0
2551;2361;494;2
2552;3356;3728;0
2553;4679;2246;0
2554;313;3791;4
2555;1507;3029;4
2556;1397;2104;1
2557;2203;4700;5
2558;1642;3376;3
2559;2490;4660;0
2560;948;321;0
2561;4052;3802;3
2562;1732;1541;4
2563;192;4909;3
2564;4603;4993;1
2565;2619;3024;5
2566;3356;4600;5
2567;4809;1103;0
2568;886;773;5
2569;4875;188;5
2570;212;4492;1
2571;4517;4667;3
2572;1825;3345;0
2573;2693;3301;0
2574;2118;3975;2
2575;2220;1780;0
2576;3428;4511;0
2577;1580;2228;3
2578;577;4377;1
2579;3974;1962;5
2580;2700;1448;5
2581;944;2415;1
2582;24;1347;5
2583;2510;4709;3
2584;4806;2453;0
2585;595;3290;0
2586;3778;98;4
2587;515;1325;4
2588;1363;3343;3
2589;4073;2257;1
2590;1836;4787;0
2591;2565;2886;0
2592;3517;1972;1
2593;3018;746;3
2594;2378;1440;3
2595;4698;3741;1
2596;1031;3805;5
2597;4433;4024;5
2598;2800;455;3
2599;688;386;5
2600;3819;4016;2
2601;138;2782;0
2602;1080;5000;1
2603;1226;2511;3
2604;662;1842;3
2605;4418;3111;3
2606;4828;3791;5
2607;1141;296;0
2608;1679;1841;1
2609;219;1320;1
2610;3212;155;1
2611;3108;4797;5
2612;1801;4515;0
2613;1484;2653;2
2614;1919;4607;3
2615;2245;4402;5
2616;445;3997;1
2617;3811;4752;1
2618;443;3601;5
2619;3567;2458;5
2620;4387;2392;1
2621;2792;3309;4
2622;3378;2464;4
2623;1733;3704;2
2624;626;1693;4
2625;2421;1313;5
2626;569;3315;1
2627;3036;2910;2
2628;2735;4634;2
2629;3229;722;2
2630;3723;4585;4
2631;4129;4466;1
2632;2472;3692;3
2633;3728;4837;1
2634;2082;3433;1
2635;2616;3968;3
2636;3811;2818;4
2637;3350;1024;3
2638;952;2157;4
2639;302;358;0
2640;4280;3986;4
2641;3810;3280;2
2642;3803;925;0
2643;749;573;2
2644;1079;3688;2
2645;1718;1795;2
2646;4741;22;5
2647;2525;422;0
2648;1968;107;2
2649;2609;44;4
2650;497;749;1
2651;3191;4530;4
2652;902;2119;5
2653;3913;4644;5
2654;4725;1210;2
2655;1028;1237;4
2656;4116;4587;2
2657;1526;4075;1
2658;719;4524;4
2659;4643;4341;0
2660;4784;4974;3
2661;3928;49;3
2662;2878;3023;3
2663;4058;3918;4
2664;2769;309;0
2665;3597;1080;1
2666;4695;3100;3
2667;2518;4398;0
2668;1886;524;5
2669;2319;2296;1
2670;2357;4584;5
2671;3471;4862;5
2672;998;1138;0
2673;3383;4948;1
2674;717;595;1
2675;860;2990;0
2676;1811;2810;5
2677;3648;669;2
2678;2008;849;5
2679;2181;1160;0
2680;2161;607;4
2681;1996;572;0
2682;132;2626;1
2683;809;135;3
2684;693;3151;3
2685;525;3985;2
2686;3678;4443;4
2687;2508;492;3
2688;2106;223;3
2689;4746;3278;2
2690;4615;425;2
2691;3659;2339;5
2692;4606;3109;4
2693;240;989;0
2694;2508;2733;0
2695;527;228;4
2696;4260;2386;1
2697;2706;1767;5
2698;966;4512;4
2699;1965;1642;1
2700;1564;2934;1
2701;604;2335;1
2702;4469;1992;2
2703;2286;4041;0
2704;1579;3375;0
2705;3107;3156;0
2706;241;2666;3
2707;3810;3919;3
2708;229;3316;2
2709;4409;2348;1
2710;3718;3412;1
2711;4115;4983;0
2712;3250;1904;1
2713;2063;3987;4
2714;3330;3982;3
2715;154;1789;3
2716;3198;1749;2
2717;293;290;1
2718;3087;2352;4
2719;3296;4958;0
2720;2132;3972;5
2721;614;1396;0
2722;653;3027;2
2723;1288;1567;4
2724;679;2324;4
