dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp
27/04/2020;27;4;2020;0;0;Greece;EL;GRC;10724599;Europe
27/04/2020;27;4;2020;2324;260;Italy;IT;ITA;60359546;Europe
27/04/2020;27;4;2020;655;66;Netherlands;NL;NLD;17282163;Europe
27/04/2020;27;4;2020;38;0;Norway;NO;NOR;5328212;Europe
27/04/2020;27;4;2020;163;25;Portugal;PT;PRT;10276617;Europe
27/04/2020;27;4;2020;1660;0;Spain;ES;ESP;46937060;Europe
27/04/2020;27;4;2020;300;74;Sweden;SE;SWE;10230185;Europe
27/04/2020;27;4;2020;3748;364;United_Kingdom;UK;GBR;66647112;Europe
28/04/2020;28;4;2020;67;7;Austria;AT;AUT;8858775;Europe
28/04/2020;28;4;2020;755;135;Belgium;BE;BEL;11455519;Europe
28/04/2020;28;4;2020;119;3;Finland;FI;FIN;5517919;Europe
28/04/2020;28;4;2020;1195;437;France;FR;FRA;67012883;Europe
28/04/2020;28;4;2020;1144;163;Germany;DE;DEU;83019213;Europe
28/04/2020;28;4;2020;28;6;Greece;EL;GRC;10724599;Europe
28/04/2020;28;4;2020;1739;333;Italy;IT;ITA;60359546;Europe
28/04/2020;28;4;2020;400;43;Netherlands;NL;NLD;17282163;Europe
28/04/2020;28;4;2020;28;0;Norway;NO;NOR;5328212;Europe
28/04/2020;28;4;2020;298;20;Portugal;PT;PRT;10276617;Europe
28/04/2020;28;4;2020;1525;632;Spain;ES;ESP;46937060;Europe
28/04/2020;28;4;2020;563;74;Sweden;SE;SWE;10230185;Europe
28/04/2020;28;4;2020;3473;320;United_Kingdom;UK;GBR;66647112;Europe
29/04/2020;29;4;2020;58;20;Austria;AT;AUT;8858775;Europe
29/04/2020;29;4;2020;569;110;Belgium;BE;BEL;11455519;Europe
29/04/2020;29;4;2020;45;6;Finland;FI;FIN;5517919;Europe
29/04/2020;29;4;2020;1065;367;France;FR;FRA;67012883;Europe
29/04/2020;29;4;2020;1304;202;Germany;DE;DEU;83019213;Europe
29/04/2020;29;4;2020;0;0;Greece;EL;GRC;10724599;Europe
29/04/2020;29;4;2020;2091;382;Italy;IT;ITA;60359546;Europe
29/04/2020;29;4;2020;171;48;Netherlands;NL;NLD;17282163;Europe
29/04/2020;29;4;2020;72;2;Norway;NO;NOR;5328212;Europe
29/04/2020;29;4;2020;180;25;Portugal;PT;PRT;10276617;Europe
29/04/2020;29;4;2020;847;453;Spain;ES;ESP;46937060;Europe
29/04/2020;29;4;2020;742;83;Sweden;SE;SWE;10230185;Europe
29/04/2020;29;4;2020;4706;969;United_Kingdom;UK;GBR;66647112;Europe
30/04/2020;30;4;2020;50;11;Austria;AT;AUT;8858775;Europe
30/04/2020;30;4;2020;522;107;Belgium;BE;BEL;11455519;Europe
30/04/2020;30;4;2020;166;7;Finland;FI;FIN;5517919;Europe
30/04/2020;30;4;2020;1607;427;France;FR;FRA;67012883;Europe
30/04/2020;30;4;2020;1478;173;Germany;DE;DEU;83019213;Europe
30/04/2020;30;4;2020;42;3;Greece;EL;GRC;10724599;Europe
30/04/2020;30;4;2020;2086;323;Italy;IT;ITA;60359546;Europe
30/04/2020;30;4;2020;386;145;Netherlands;NL;NLD;17282163;Europe
30/04/2020;30;4;2020;62;7;Norway;NO;NOR;5328212;Europe
30/04/2020;30;4;2020;368;16;Portugal;PT;PRT;10276617;Europe
30/04/2020;30;4;2020;1241;268;Spain;ES;ESP;46937060;Europe
30/04/2020;30;4;2020;799;83;Sweden;SE;SWE;10230185;Europe
30/04/2020;30;4;2020;4729;769;United_Kingdom;UK;GBR;66647112;Europe
01/05/2020;1;5;2020;60;4;Austria;AT;AUT;8858775;Europe
01/05/2020;1;5;2020;586;87;Belgium;BE;BEL;11455519;Europe
01/05/2020;1;5;2020;89;5;Finland;FI;FIN;5517919;Europe
01/05/2020;1;5;2020;1139;289;France;FR;FRA;67012883;Europe
01/05/2020;1;5;2020;1639;193;Germany;DE;DEU;83019213;Europe
01/05/2020;1;5;2020;15;1;Greece;EL;GRC;10724599;Europe
01/05/2020;1;5;2020;1872;285;Italy;IT;ITA;60359546;Europe
01/05/2020;1;5;2020;514;84;Netherlands;NL;NLD;17282163;Europe
01/05/2020;1;5;2020;43;2;Norway;NO;NOR;5328212;Europe
01/05/2020;1;5;2020;295;18;Portugal;PT;PRT;10276617;Europe
01/05/2020;1;5;2020;1387;281;Spain;ES;ESP;46937060;Europe
01/05/2020;1;5;2020;636;78;Sweden;SE;SWE;10230185;Europe
01/05/2020;1;5;2020;5442;634;United_Kingdom;UK;GBR;66647112;Europe
02/05/2020;2;5;2020;34;5;Austria;AT;AUT;8858775;Europe
02/05/2020;2;5;2020;237;93;Belgium;BE;BEL;11455519;Europe
02/05/2020;2;5;2020;56;7;Finland;FI;FIN;5517919;Europe
02/05/2020;2;5;2020;604;218;France;FR;FRA;67012883;Europe
02/05/2020;2;5;2020;945;94;Germany;DE;DEU;83019213;Europe
02/05/2020;2;5;2020;0;0;Greece;EL;GRC;10724599;Europe
02/05/2020;2;5;2020;1965;269;Italy;IT;ITA;60359546;Europe
02/05/2020;2;5;2020;475;98;Netherlands;NL;NLD;17282163;Europe
02/05/2020;2;5;2020;49;0;Norway;NO;NOR;5328212;Europe
02/05/2020;2;5;2020;364;0;Portugal;PT;PRT;10276617;Europe
02/05/2020;2;5;2020;1234;276;Spain;ES;ESP;46937060;Europe
02/05/2020;2;5;2020;532;78;Sweden;SE;SWE;10230185;Europe
02/05/2020;2;5;2020;4966;698;United_Kingdom;UK;GBR;66647112;Europe
03/05/2020;3;5;2020;12;7;Austria;AT;AUT;8858775;Europe
03/05/2020;3;5;2020;286;75;Belgium;BE;BEL;11455519;Europe
03/05/2020;3;5;2020;128;2;Finland;FI;FIN;5517919;Europe
03/05/2020;3;5;2020;794;166;France;FR;FRA;67012883;Europe
03/05/2020;3;5;2020;793;74;Germany;DE;DEU;83019213;Europe
03/05/2020;3;5;2020;29;3;Greece;EL;GRC;10724599;Europe
03/05/2020;3;5;2020;1900;474;Italy;IT;ITA;60359546;Europe
03/05/2020;3;5;2020;445;94;Netherlands;NL;NLD;17282163;Europe
03/05/2020;3;5;2020;0;0;Norway;NO;NOR;5328212;Europe
03/05/2020;3;5;2020;-161;16;Portugal;PT;PRT;10276617;Europe
03/05/2020;3;5;2020;935;164;Spain;ES;ESP;46937060;Europe
03/05/2020;3;5;2020;299;73;Sweden;SE;SWE;10230185;Europe
03/05/2020;3;5;2020;4737;584;United_Kingdom;UK;GBR;66647112;Europe
04/05/2020;4;5;2020;68;2;Austria;AT;AUT;8858775;Europe
04/05/2020;4;5;2020;140;94;Belgium;BE;BEL;11455519;Europe
04/05/2020;4;5;2020;75;10;Finland;FI;FIN;5517919;Europe
04/05/2020;4;5;2020;308;135;France;FR;FRA;67012883;Europe
04/05/2020;4;5;2020;679;43;Germany;DE;DEU;83019213;Europe
04/05/2020;4;5;2020;6;1;Greece;EL;GRC;10724599;Europe
04/05/2020;4;5;2020;1389;174;Italy;IT;ITA;60359546;Europe
04/05/2020;4;5;2020;335;69;Netherlands;NL;NLD;17282163;Europe
04/05/2020;4;5;2020;50;4;Norway;NO;NOR;5328212;Europe
04/05/2020;4;5;2020;334;40;Portugal;PT;PRT;10276617;Europe
04/05/2020;4;5;2020;466;164;Spain;ES;ESP;46937060;Europe
04/05/2020;4;5;2020;261;75;Sweden;SE;SWE;10230185;Europe
04/05/2020;4;5;2020;3229;253;United_Kingdom;UK;GBR;66647112;Europe
05/05/2020;5;5;2020;31;2;Austria;AT;AUT;8858775;Europe
05/05/2020;5;5;2020;670;95;Belgium;BE;BEL;11455519;Europe
05/05/2020;5;5;2020;73;10;Finland;FI;FIN;5517919;Europe
05/05/2020;5;5;2020;576;306;France;FR;FRA;67012883;Europe
05/05/2020;5;5;2020;685;139;Germany;DE;DEU;83019213;Europe
05/05/2020;5;5;2020;6;2;Greece;EL;GRC;10724599;Europe
05/05/2020;5;5;2020;1221;195;Italy;IT;ITA;60359546;Europe
05/05/2020;5;5;2020;199;26;Netherlands;NL;NLD;17282163;Europe
05/05/2020;5;5;2020;38;0;Norway;NO;NOR;5328212;Europe
05/05/2020;5;5;2020;0;0;Portugal;PT;PRT;10276617;Europe
05/05/2020;5;5;2020;1039;185;Spain;ES;ESP;46937060;Europe
05/05/2020;5;5;2020;477;84;Sweden;SE;SWE;10230185;Europe
05/05/2020;5;5;2020;2982;272;United_Kingdom;UK;GBR;66647112;Europe
06/05/2020;6;5;2020;17;6;Austria;AT;AUT;8858775;Europe
06/05/2020;6;5;2020;547;81;Belgium;BE;BEL;11455519;Europe
06/05/2020;6;5;2020;85;6;Finland;FI;FIN;5517919;Europe
06/05/2020;6;5;2020;1104;330;France;FR;FRA;67012883;Europe
06/05/2020;6;5;2020;947;165;Germany;DE;DEU;83019213;Europe
06/05/2020;6;5;2020;10;0;Greece;EL;GRC;10724599;Europe
06/05/2020;6;5;2020;1075;236;Italy;IT;ITA;60359546;Europe
06/05/2020;6;5;2020;317;86;Netherlands;NL;NLD;17282163;Europe
06/05/2020;6;5;2020;56;1;Norway;NO;NOR;5328212;Europe
06/05/2020;6;5;2020;178;11;Portugal;PT;PRT;10276617;Europe
06/05/2020;6;5;2020;880;244;Spain;ES;ESP;46937060;Europe
06/05/2020;6;5;2020;657;72;Sweden;SE;SWE;10230185;Europe
06/05/2020;6;5;2020;3389;726;United_Kingdom;UK;GBR;66647112;Europe
07/05/2020;7;5;2020;65;2;Austria;AT;AUT;8858775;Europe
07/05/2020;7;5;2020;552;76;Belgium;BE;BEL;11455519;Europe
07/05/2020;7;5;2020;161;6;Finland;FI;FIN;5517919;Europe
07/05/2020;7;5;2020;4183;278;France;FR;FRA;67012883;Europe
07/05/2020;7;5;2020;1284;123;Germany;DE;DEU;83019213;Europe
07/05/2020;7;5;2020;21;1;Greece;EL;GRC;10724599;Europe
07/05/2020;7;5;2020;1444;369;Italy;IT;ITA;60359546;Europe
07/05/2020;7;5;2020;232;36;Netherlands;NL;NLD;17282163;Europe
07/05/2020;7;5;2020;50;0;Norway;NO;NOR;5328212;Europe
07/05/2020;7;5;2020;480;15;Portugal;PT;PRT;10276617;Europe
07/05/2020;7;5;2020;921;213;Spain;ES;ESP;46937060;Europe
07/05/2020;7;5;2020;745;73;Sweden;SE;SWE;10230185;Europe
07/05/2020;7;5;2020;3682;647;United_Kingdom;UK;GBR;66647112;Europe
08/05/2020;8;5;2020;22;1;Austria;AT;AUT;8858775;Europe
08/05/2020;8;5;2020;442;71;Belgium;BE;BEL;11455519;Europe
08/05/2020;8;5;2020;100;3;Finland;FI;FIN;5517919;Europe
08/05/2020;8;5;2020;629;178;France;FR;FRA;67012883;Europe
08/05/2020;8;5;2020;1209;147;Germany;DE;DEU;83019213;Europe
08/05/2020;8;5;2020;15;1;Greece;EL;GRC;10724599;Europe
08/05/2020;8;5;2020;1401;274;Italy;IT;ITA;60359546;Europe
08/05/2020;8;5;2020;455;84;Netherlands;NL;NLD;17282163;Europe
08/05/2020;8;5;2020;42;0;Norway;NO;NOR;5328212;Europe
08/05/2020;8;5;2020;533;16;Portugal;PT;PRT;10276617;Europe
08/05/2020;8;5;2020;1173;181;Spain;ES;ESP;46937060;Europe
08/05/2020;8;5;2020;784;80;Sweden;SE;SWE;10230185;Europe
08/05/2020;8;5;2020;3827;458;United_Kingdom;UK;GBR;66647112;Europe
09/05/2020;9;5;2020;62;5;Austria;AT;AUT;8858775;Europe
09/05/2020;9;5;2020;483;74;Belgium;BE;BEL;11455519;Europe
09/05/2020;9;5;2020;65;5;Finland;FI;FIN;5517919;Europe
09/05/2020;9;5;2020;642;243;France;FR;FRA;67012883;Europe
09/05/2020;9;5;2020;1251;103;Germany;DE;DEU;83019213;Europe
09/05/2020;9;5;2020;13;2;Greece;EL;GRC;10724599;Europe
09/05/2020;9;5;2020;1327;243;Italy;IT;ITA;60359546;Europe
09/05/2020;9;5;2020;319;71;Netherlands;NL;NLD;17282163;Europe
09/05/2020;9;5;2020;39;4;Norway;NO;NOR;5328212;Europe
09/05/2020;9;5;2020;553;9;Portugal;PT;PRT;10276617;Europe
09/05/2020;9;5;2020;743;227;Spain;ES;ESP;46937060;Europe
09/05/2020;9;5;2020;700;60;Sweden;SE;SWE;10230185;Europe
09/05/2020;9;5;2020;3767;579;United_Kingdom;UK;GBR;66647112;Europe
10/05/2020;10;5;2020;42;1;Austria;AT;AUT;8858775;Europe
10/05/2020;10;5;2020;240;71;Belgium;BE;BEL;11455519;Europe
10/05/2020;10;5;2020;142;5;Finland;FI;FIN;5517919;Europe
10/05/2020;10;5;2020;433;80;France;FR;FRA;67012883;Europe
10/05/2020;10;5;2020;667;26;Germany;DE;DEU;83019213;Europe
10/05/2020;10;5;2020;19;1;Greece;EL;GRC;10724599;Europe
10/05/2020;10;5;2020;1083;194;Italy;IT;ITA;60359546;Europe
10/05/2020;10;5;2020;289;63;Netherlands;NL;NLD;17282163;Europe
10/05/2020;10;5;2020;35;0;Norway;NO;NOR;5328212;Europe
10/05/2020;10;5;2020;138;12;Portugal;PT;PRT;10276617;Europe
10/05/2020;10;5;2020;3416;143;Spain;ES;ESP;46937060;Europe
10/05/2020;10;5;2020;509;68;Sweden;SE;SWE;10230185;Europe
10/05/2020;10;5;2020;3063;275;United_Kingdom;UK;GBR;66647112;Europe
11/05/2020;11;5;2020;10;3;Austria;AT;AUT;8858775;Europe
11/05/2020;11;5;2020;118;72;Belgium;BE;BEL;11455519;Europe
11/05/2020;11;5;2020;82;2;Finland;FI;FIN;5517919;Europe
11/05/2020;11;5;2020;209;70;France;FR;FRA;67012883;Europe
11/05/2020;11;5;2020;357;22;Germany;DE;DEU;83019213;Europe
11/05/2020;11;5;2020;6;0;Greece;EL;GRC;10724599;Europe
11/05/2020;11;5;2020;802;165;Italy;IT;ITA;60359546;Europe
11/05/2020;11;5;2020;245;18;Netherlands;NL;NLD;17282163;Europe
11/05/2020;11;5;2020;30;4;Norway;NO;NOR;5328212;Europe
11/05/2020;11;5;2020;175;9;Portugal;PT;PRT;10276617;Europe
11/05/2020;11;5;2020;393;123;Spain;ES;ESP;46937060;Europe
11/05/2020;11;5;2020;279;73;Sweden;SE;SWE;10230185;Europe
11/05/2020;11;5;2020;2157;217;United_Kingdom;UK;GBR;66647112;Europe
12/05/2020;12;5;2020;87;2;Austria;AT;AUT;8858775;Europe
12/05/2020;12;5;2020;476;65;Belgium;BE;BEL;11455519;Europe
12/05/2020;12;5;2020;22;4;Finland;FI;FIN;5517919;Europe
12/05/2020;12;5;2020;456;263;France;FR;FRA;67012883;Europe
12/05/2020;12;5;2020;933;116;Germany;DE;DEU;83019213;Europe
12/05/2020;12;5;2020;10;0;Greece;EL;GRC;10724599;Europe
12/05/2020;12;5;2020;744;179;Italy;IT;ITA;60359546;Europe
12/05/2020;12;5;2020;161;16;Netherlands;NL;NLD;17282163;Europe
12/05/2020;12;5;2020;7;7;Norway;NO;NOR;5328212;Europe
12/05/2020;12;5;2020;98;9;Portugal;PT;PRT;10276617;Europe
12/05/2020;12;5;2020;482;176;Spain;ES;ESP;46937060;Europe
12/05/2020;12;5;2020;455;65;Sweden;SE;SWE;10230185;Europe
12/05/2020;12;5;2020;2329;187;United_Kingdom;UK;GBR;66647112;Europe
13/05/2020;13;5;2020;36;3;Austria;AT;AUT;8858775;Europe
13/05/2020;13;5;2020;395;45;Belgium;BE;BEL;11455519;Europe
13/05/2020;13;5;2020;19;4;Finland;FI;FIN;5517919;Europe
13/05/2020;13;5;2020;708;348;France;FR;FRA;67012883;Europe
13/05/2020;13;5;2020;798;101;Germany;DE;DEU;83019213;Europe
13/05/2020;13;5;2020;18;1;Greece;EL;GRC;10724599;Europe
13/05/2020;13;5;2020;1402;172;Italy;IT;ITA;60359546;Europe
13/05/2020;13;5;2020;196;54;Netherlands;NL;NLD;17282163;Europe
13/05/2020;13;5;2020;29;4;Norway;NO;NOR;5328212;Europe
13/05/2020;13;5;2020;234;19;Portugal;PT;PRT;10276617;Europe
13/05/2020;13;5;2020;439;184;Spain;ES;ESP;46937060;Europe
13/05/2020;13;5;2020;754;61;Sweden;SE;SWE;10230185;Europe
13/05/2020;13;5;2020;3586;614;United_Kingdom;UK;GBR;66647112;Europe
14/05/2020;14;5;2020;54;1;Austria;AT;AUT;8858775;Europe
14/05/2020;14;5;2020;321;56;Belgium;BE;BEL;11455519;Europe
14/05/2020;14;5;2020;51;9;Finland;FI;FIN;5517919;Europe
14/05/2020;14;5;2020;507;83;France;FR;FRA;67012883;Europe
14/05/2020;14;5;2020;933;89;Germany;DE;DEU;83019213;Europe
14/05/2020;14;5;2020;16;3;Greece;EL;GRC;10724599;Europe
14/05/2020;14;5;2020;888;195;Italy;IT;ITA;60359546;Europe
14/05/2020;14;5;2020;227;52;Netherlands;NL;NLD;17282163;Europe
14/05/2020;14;5;2020;23;1;Norway;NO;NOR;5328212;Europe
14/05/2020;14;5;2020;219;12;Portugal;PT;PRT;10276617;Europe
14/05/2020;14;5;2020;849;217;Spain;ES;ESP;46937060;Europe
14/05/2020;14;5;2020;698;50;Sweden;SE;SWE;10230185;Europe
14/05/2020;14;5;2020;3402;447;United_Kingdom;UK;GBR;66647112;Europe
15/05/2020;15;5;2020;41;2;Austria;AT;AUT;8858775;Europe
15/05/2020;15;5;2020;305;43;Belgium;BE;BEL;11455519;Europe
15/05/2020;15;5;2020;91;3;Finland;FI;FIN;5517919;Europe
15/05/2020;15;5;2020;622;351;France;FR;FRA;67012883;Europe
15/05/2020;15;5;2020;913;101;Germany;DE;DEU;83019213;Europe
15/05/2020;15;5;2020;10;1;Greece;EL;GRC;10724599;Europe
15/05/2020;15;5;2020;992;262;Italy;IT;ITA;60359546;Europe
15/05/2020;15;5;2020;270;28;Netherlands;NL;NLD;17282163;Europe
15/05/2020;15;5;2020;17;3;Norway;NO;NOR;5328212;Europe
15/05/2020;15;5;2020;187;9;Portugal;PT;PRT;10276617;Europe
15/05/2020;15;5;2020;643;138;Spain;ES;ESP;46937060;Europe
15/05/2020;15;5;2020;657;46;Sweden;SE;SWE;10230185;Europe
15/05/2020;15;5;2020;3307;352;United_Kingdom;UK;GBR;66647112;Europe
16/05/2020;16;5;2020;63;2;Austria;AT;AUT;8858775;Europe
16/05/2020;16;5;2020;347;45;Belgium;BE;BEL;11455519;Europe
16/05/2020;16;5;2020;83;6;Finland;FI;FIN;5517919;Europe
16/05/2020;16;5;2020;563;130;France;FR;FRA;67012883;Europe
16/05/2020;16;5;2020;620;57;Germany;DE;DEU;83019213;Europe
16/05/2020;16;5;2020;40;4;Greece;EL;GRC;10724599;Europe
16/05/2020;16;5;2020;789;242;Italy;IT;ITA;60359546;Europe
16/05/2020;16;5;2020;200;53;Netherlands;NL;NLD;17282163;Europe
16/05/2020;16;5;2020;22;0;Norway;NO;NOR;5328212;Europe
16/05/2020;16;5;2020;264;6;Portugal;PT;PRT;10276617;Europe
16/05/2020;16;5;2020;515;104;Spain;ES;ESP;46937060;Europe
16/05/2020;16;5;2020;688;58;Sweden;SE;SWE;10230185;Europe
16/05/2020;16;5;2020;2628;350;United_Kingdom;UK;GBR;66647112;Europe
17/05/2020;17;5;2020;72;0;Austria;AT;AUT;8858775;Europe
17/05/2020;17;5;2020;147;30;Belgium;BE;BEL;11455519;Europe
17/05/2020;17;5;2020;58;4;Finland;FI;FIN;5517919;Europe
17/05/2020;17;5;2020;372;88;France;FR;FRA;67012883;Europe
17/05/2020;17;5;2020;583;33;Germany;DE;DEU;83019213;Europe
17/05/2020;17;5;2020;9;2;Greece;EL;GRC;10724599;Europe
17/05/2020;17;5;2020;875;153;Italy;IT;ITA;60359546;Europe
17/05/2020;17;5;2020;189;27;Netherlands;NL;NLD;17282163;Europe
17/05/2020;17;5;2020;0;0;Norway;NO;NOR;5328212;Europe
17/05/2020;17;5;2020;227;13;Portugal;PT;PRT;10276617;Europe
17/05/2020;17;5;2020;652;87;Spain;ES;ESP;46937060;Europe
17/05/2020;17;5;2020;358;48;Sweden;SE;SWE;10230185;Europe
17/05/2020;17;5;2020;2526;411;United_Kingdom;UK;GBR;66647112;Europe
18/05/2020;18;5;2020;14;1;Austria;AT;AUT;8858775;Europe
18/05/2020;18;5;2020;81;31;Belgium;BE;BEL;11455519;Europe
18/05/2020;18;5;2020;61;1;Finland;FI;FIN;5517919;Europe
18/05/2020;18;5;2020;120;68;France;FR;FRA;67012883;Europe
18/05/2020;18;5;2020;342;21;Germany;DE;DEU;83019213;Europe
18/05/2020;18;5;2020;15;1;Greece;EL;GRC;10724599;Europe
18/05/2020;18;5;2020;675;145;Italy;IT;ITA;60359546;Europe
18/05/2020;18;5;2020;125;10;Netherlands;NL;NLD;17282163;Europe
18/05/2020;18;5;2020;0;0;Norway;NO;NOR;5328212;Europe
18/05/2020;18;5;2020;226;15;Portugal;PT;PRT;10276617;Europe
18/05/2020;18;5;2020;256;59;Spain;ES;ESP;46937060;Europe
18/05/2020;18;5;2020;259;53;Sweden;SE;SWE;10230185;Europe
18/05/2020;18;5;2020;2079;67;United_Kingdom;UK;GBR;66647112;Europe
19/05/2020;19;5;2020;25;0;Austria;AT;AUT;8858775;Europe
19/05/2020;19;5;2020;317;37;Belgium;BE;BEL;11455519;Europe
19/05/2020;19;5;2020;33;2;Finland;FI;FIN;5517919;Europe
19/05/2020;19;5;2020;492;186;France;FR;FRA;67012883;Europe
19/05/2020;19;5;2020;513;72;Germany;DE;DEU;83019213;Europe
19/05/2020;19;5;2020;2;2;Greece;EL;GRC;10724599;Europe
19/05/2020;19;5;2020;451;99;Italy;IT;ITA;60359546;Europe
19/05/2020;19;5;2020;146;14;Netherlands;NL;NLD;17282163;Europe
19/05/2020;19;5;2020;52;1;Norway;NO;NOR;5328212;Europe
19/05/2020;19;5;2020;173;13;Portugal;PT;PRT;10276617;Europe
19/05/2020;19;5;2020;431;69;Spain;ES;ESP;46937060;Europe
19/05/2020;19;5;2020;430;59;Sweden;SE;SWE;10230185;Europe
19/05/2020;19;5;2020;1838;146;United_Kingdom;UK;GBR;66647112;Europe
20/05/2020;20;5;2020;78;3;Austria;AT;AUT;8858775;Europe
20/05/2020;20;5;2020;292;33;Belgium;BE;BEL;11455519;Europe
20/05/2020;20;5;2020;19;1;Finland;FI;FIN;5517919;Europe
20/05/2020;20;5;2020;524;125;France;FR;FRA;67012883;Europe
20/05/2020;20;5;2020;797;83;Germany;DE;DEU;83019213;Europe
20/05/2020;20;5;2020;4;0;Greece;EL;GRC;10724599;Europe
20/05/2020;20;5;2020;813;162;Italy;IT;ITA;60359546;Europe
20/05/2020;20;5;2020;108;21;Netherlands;NL;NLD;17282163;Europe
20/05/2020;20;5;2020;8;0;Norway;NO;NOR;5328212;Europe
20/05/2020;20;5;2020;223;16;Portugal;PT;PRT;10276617;Europe
20/05/2020;20;5;2020;518;110;Spain;ES;ESP;46937060;Europe
20/05/2020;20;5;2020;666;41;Sweden;SE;SWE;10230185;Europe
20/05/2020;20;5;2020;2589;500;United_Kingdom;UK;GBR;66647112;Europe
21/05/2020;21;5;2020;18;1;Austria;AT;AUT;8858775;Europe
21/05/2020;21;5;2020;385;30;Belgium;BE;BEL;11455519;Europe
21/05/2020;21;5;2020;44;3;Finland;FI;FIN;5517919;Europe
21/05/2020;21;5;2020;418;110;France;FR;FRA;67012883;Europe
21/05/2020;21;5;2020;745;57;Germany;DE;DEU;83019213;Europe
21/05/2020;21;5;2020;10;1;Greece;EL;GRC;10724599;Europe
21/05/2020;21;5;2020;665;161;Italy;IT;ITA;60359546;Europe
21/05/2020;21;5;2020;198;33;Netherlands;NL;NLD;17282163;Europe
21/05/2020;21;5;2020;11;1;Norway;NO;NOR;5328212;Europe
21/05/2020;21;5;2020;228;16;Portugal;PT;PRT;10276617;Europe
21/05/2020;21;5;2020;482;52;Spain;ES;ESP;46937060;Europe
21/05/2020;21;5;2020;808;52;Sweden;SE;SWE;10230185;Europe
21/05/2020;21;5;2020;3052;328;United_Kingdom;UK;GBR;66647112;Europe
22/05/2020;22;5;2020;57;0;Austria;AT;AUT;8858775;Europe
22/05/2020;22;5;2020;70;34;Belgium;BE;BEL;11455519;Europe
22/05/2020;22;5;2020;50;2;Finland;FI;FIN;5517919;Europe
22/05/2020;22;5;2020;318;83;France;FR;FRA;67012883;Europe
22/05/2020;22;5;2020;460;27;Germany;DE;DEU;83019213;Europe
22/05/2020;22;5;2020;3;2;Greece;EL;GRC;10724599;Europe
22/05/2020;22;5;2020;642;156;Italy;IT;ITA;60359546;Europe
22/05/2020;22;5;2020;253;27;Netherlands;NL;NLD;17282163;Europe
22/05/2020;22;5;2020;0;0;Norway;NO;NOR;5328212;Europe
22/05/2020;22;5;2020;252;14;Portugal;PT;PRT;10276617;Europe
22/05/2020;22;5;2020;1787;688;Spain;ES;ESP;46937060;Europe
22/05/2020;22;5;2020;610;53;Sweden;SE;SWE;10230185;Europe
22/05/2020;22;5;2020;2718;273;United_Kingdom;UK;GBR;66647112;Europe
23/05/2020;23;5;2020;29;2;Austria;AT;AUT;8858775;Europe
23/05/2020;23;5;2020;248;41;Belgium;BE;BEL;11455519;Europe
23/05/2020;23;5;2020;44;0;Finland;FI;FIN;5517919;Europe
23/05/2020;23;5;2020;403;74;France;FR;FRA;67012883;Europe
23/05/2020;23;5;2020;638;42;Germany;DE;DEU;83019213;Europe
23/05/2020;23;5;2020;20;1;Greece;EL;GRC;10724599;Europe
23/05/2020;23;5;2020;652;130;Italy;IT;ITA;60359546;Europe
23/05/2020;23;5;2020;188;13;Netherlands;NL;NLD;17282163;Europe
23/05/2020;23;5;2020;41;1;Norway;NO;NOR;5328212;Europe
23/05/2020;23;5;2020;288;12;Portugal;PT;PRT;10276617;Europe
23/05/2020;23;5;2020;466;50;Spain;ES;ESP;46937060;Europe
23/05/2020;23;5;2020;532;56;Sweden;SE;SWE;10230185;Europe
23/05/2020;23;5;2020;2574;291;United_Kingdom;UK;GBR;66647112;Europe
24/05/2020;24;5;2020;46;4;Austria;AT;AUT;8858775;Europe
24/05/2020;24;5;2020;123;25;Belgium;BE;BEL;11455519;Europe
24/05/2020;24;5;2020;31;0;Finland;FI;FIN;5517919;Europe
24/05/2020;24;5;2020;240;43;France;FR;FRA;67012883;Europe
24/05/2020;24;5;2020;431;31;Germany;DE;DEU;83019213;Europe
24/05/2020;24;5;2020;3;2;Greece;EL;GRC;10724599;Europe
24/05/2020;24;5;2020;669;119;Italy;IT;ITA;60359546;Europe
24/05/2020;24;5;2020;176;23;Netherlands;NL;NLD;17282163;Europe
24/05/2020;24;5;2020;0;0;Norway;NO;NOR;5328212;Europe
24/05/2020;24;5;2020;271;13;Portugal;PT;PRT;10276617;Europe
24/05/2020;24;5;2020;482;74;Spain;ES;ESP;46937060;Europe
24/05/2020;24;5;2020;403;55;Sweden;SE;SWE;10230185;Europe
24/05/2020;24;5;2020;2062;220;United_Kingdom;UK;GBR;66647112;Europe
25/05/2020;25;5;2020;32;1;Austria;AT;AUT;8858775;Europe
25/05/2020;25;5;2020;75;33;Belgium;BE;BEL;11455519;Europe
25/05/2020;25;5;2020;11;1;Finland;FI;FIN;5517919;Europe
25/05/2020;25;5;2020;115;35;France;FR;FRA;67012883;Europe
25/05/2020;25;5;2020;289;10;Germany;DE;DEU;83019213;Europe
25/05/2020;25;5;2020;2;0;Greece;EL;GRC;10724599;Europe
25/05/2020;25;5;2020;531;50;Italy;IT;ITA;60359546;Europe
25/05/2020;25;5;2020;172;11;Netherlands;NL;NLD;17282163;Europe
25/05/2020;25;5;2020;0;0;Norway;NO;NOR;5328212;Europe
25/05/2020;25;5;2020;152;14;Portugal;PT;PRT;10276617;Europe
